,action,reward,self.observation,self.state
240,0.0,1.5235624882364012,[ -0.35 -67.12  15.    56.  ],"[0.27, 0.23, 0.21, 0.22]"
241,0.0,1.4017857142857142,[19.74 33.83  0.   53.  ],"[0.21, 0.2, 0.2, 0.21]"
242,0.0,1.452922077922078,[24.04 18.81  0.   88.  ],"[0.22, 0.21, 0.21, 0.22]"
243,0.0,1.4873306041784302,[ 25.85   2.81   0.   113.  ],"[0.23, 0.21, 0.22, 0.23]"
244,0.0,1.5198863636363638,[ 24.96 -13.36   0.   124.  ],"[0.24, 0.22, 0.22, 0.24]"
245,1.0,1.357595755693582,[ 21.48 -28.79   0.   119.  ],"[0.23, 0.21, 0.21, 0.23]"
246,0.0,1.4640386787125919,[ 15.8  -42.93   0.    98.  ],"[0.23, 0.21, 0.21, 0.22]"
247,0.0,1.4017857142857142,[  8.45 -55.7    0.    65.  ],"[0.21, 0.2, 0.2, 0.21]"
248,63.0,-0.019593253968253843,[13.7  47.66 83.   44.  ],"[0.18, 0.18, 0.18, 0.3387]"
249,54.0,0.12421379834432816,[ 20.03  33.97 355.    93.  ],"[0.21, 0.2, 0.4295, 0.2525]"
250,60.0,-0.5066773504273503,[ 24.35  18.9  536.   111.  ],"[0.27, 0.22, 0.4022, 0.4095]"
251,61.0,1.1797566596209474,[ 26.17   2.83 699.    89.  ],"[0.21, 0.2, 0.3525, 0.3386]"
252,60.0,1.3207126354732739,[ 25.28 -13.41 708.    92.  ],"[0.3102, 0.297, 0.22, 0.25]"
253,60.0,1.3588696009683887,[ 21.78 -28.9  611.   114.  ],"[0.3311, 0.3283, 0.22, 0.26]"
254,60.0,-0.09090415363225587,[ 16.09 -43.09 421.   156.  ],"[0.3794, 0.3836, 0.21, 0.26]"
255,47.0,0.3897504177109438,[  8.71 -55.89 369.   115.  ],"[0.2725, 0.2, 0.19, 0.19]"
256,4.0,1.4538529233759743,[ 1.600e-01 -6.752e+01  2.010e+02  6.100e+01],"[0.29, 0.24, 0.22, 0.23]"
257,48.0,1.3609328028281014,[20.33 34.11  4.   94.  ],"[0.22, 0.2, 0.2905, 0.23]"
258,60.0,1.280233229009331,[ 24.66  18.98  41.   142.  ],"[0.21, 0.2, 0.3293, 0.3271]"
259,60.0,1.3288564353077073,[ 26.49   2.84 276.   196.  ],"[0.24, 0.21, 0.3251, 0.3348]"
260,60.0,1.331708853728351,[ 25.6  -13.47 613.   143.  ],"[0.3212, 0.3047, 0.22, 0.25]"
261,60.0,1.362803900426551,[ 22.09 -29.02 719.    87.  ],"[0.3354, 0.3317, 0.22, 0.26]"
262,60.0,0.3929354636591478,[ 16.38 -43.25 463.   146.  ],"[0.3573, 0.3648, 0.21, 0.26]"
263,13.0,1.3789724909691352,[  8.98 -56.07 297.   118.  ],"[0.298, 0.35, 0.24, 0.22]"
264,0.0,1.604298418972332,[  0.41 -67.73  61.    69.  ],"[0.33, 0.25, 0.22, 0.23]"
265,13.0,-0.01646399028532658,[ 14.26  48.01 128.    45.  ],"[0.2, 0.2, 0.2, 0.4258]"
266,56.0,-0.00302228901642998,[ 20.64  34.24 369.    96.  ],"[0.24, 0.21, 0.4331, 0.27]"
267,60.0,-0.5000822051138156,[ 24.98  19.06 554.   112.  ],"[0.27, 0.22, 0.4, 0.4073]"
268,61.0,0.5093687639394296,[ 26.82   2.85 715.    88.  ],"[0.21, 0.2, 0.3651, 0.3529]"
269,60.0,1.3470224206212034,[ 25.92 -13.53 759.    83.  ],"[0.3272, 0.3105, 0.22, 0.26]"
270,60.0,-0.0480878336795138,[ 22.4  -29.14 742.    83.  ],"[0.3714, 0.363, 0.22, 0.26]"
271,60.0,-0.52372961886416,[ 16.67 -43.41 675.    82.  ],"[0.4145, 0.4153, 0.21, 0.28]"
272,47.0,0.3897504177109438,[  9.25 -56.27 527.    79.  ],"[0.3592, 0.21, 0.19, 0.19]"
273,4.0,1.4696934406173539,[  0.67 -67.94 231.    64.  ],"[0.3, 0.25, 0.22, 0.23]"
274,63.0,-0.019593253968253843,[14.55 48.18 86.   50.  ],"[0.18, 0.18, 0.18, 0.3192]"
275,54.0,0.16401839700885584,[ 20.94  34.38 318.   103.  ],"[0.21, 0.2, 0.4153, 0.29]"
276,60.0,-0.11622662868828512,[ 25.3   19.14 432.   142.  ],"[0.26, 0.22, 0.3856, 0.3912]"
277,60.0,1.3600789763150254,[ 27.15   2.86 606.   116.  ],"[0.26, 0.22, 0.3257, 0.3362]"
278,60.0,1.2817392813143367,[ 26.24 -13.59 647.   113.  ],"[0.2802, 0.2692, 0.22, 0.25]"
279,60.0,1.3233083611798206,[ 22.71 -29.27 404.   189.  ],"[0.3254, 0.3238, 0.21, 0.24]"
280,63.0,0.03070735274032542,[ 16.96 -43.58 395.   154.  ],"[0.3719, 0.3382, 0.19, 0.19]"
281,28.0,1.3305193979983843,[  9.53 -56.47 361.   104.  ],"[0.3282, 0.26, 0.22, 0.23]"
282,0.0,1.6353454968944101,[  0.92 -68.16  89.    69.  ],"[0.35, 0.25, 0.23, 0.24]"
283,13.0,0.01004428548556796,[14.84 48.36 70.   52.  ],"[0.2, 0.2, 0.2, 0.4164]"
284,54.0,0.13405394784899954,[ 21.26  34.51 343.   106.  ],"[0.21, 0.2, 0.4259, 0.3]"
285,60.0,-0.1265967593934125,[ 25.63  19.22 537.   119.  ],"[0.27, 0.22, 0.3885, 0.3944]"
286,61.0,1.1310371877126546,[ 27.48   2.87 631.   109.  ],"[0.21, 0.2, 0.3081, 0.2932]"
287,60.0,1.3077539412151538,[ 26.57 -13.66 420.   197.  ],"[0.3061, 0.2952, 0.22, 0.24]"
288,60.0,1.2447762017576993,[ 23.02 -29.4  569.   145.  ],"[0.249, 0.2548, 0.22, 0.25]"
289,60.0,1.3109794781431114,[ 17.25 -43.76 122.   133.  ],"[0.3427, 0.3514, 0.2, 0.22]"
290,12.0,1.5539618535586277,[  9.8  -56.67 233.   125.  ],"[0.3472, 0.35, 0.25, 0.24]"
291,4.0,1.4469255834744967,[  1.18 -68.38 154.    71.  ],"[0.28, 0.24, 0.22, 0.23]"
292,48.0,0.9544825605680867,[21.57 34.65  0.   62.  ],"[0.2, 0.19, 0.3014, 0.21]"
293,4.0,1.5110895445134576,[ 25.96  19.29  63.   143.  ],"[0.25, 0.23, 0.28, 0.28]"
294,0.0,1.5198863636363638,[ 27.82   2.87   0.   124.  ],"[0.24, 0.22, 0.22, 0.24]"
295,0.0,1.5198863636363638,[ 26.91 -13.74   0.   135.  ],"[0.24, 0.22, 0.22, 0.24]"
296,36.0,1.3209046349373552,[ 23.34 -29.54   0.   130.  ],"[0.3574, 0.2754, 0.2, 0.21]"
297,4.0,1.5138392857142857,[ 17.55 -43.94  34.   170.  ],"[0.28, 0.27, 0.24, 0.25]"
298,0.0,1.4139610389610389,[ 10.08 -56.88   0.    75.  ],"[0.22, 0.2, 0.2, 0.21]"
299,0.0,1.4017857142857142,[  1.44 -68.61   0.    59.  ],"[0.21, 0.2, 0.2, 0.21]"
300,4.0,0.750861528822055,[15.45 48.71  3.   51.  ],"[0.2, 0.19, 0.19, 0.3182]"
301,56.0,0.011367922137550335,[ 21.9   34.78   8.   105.  ],"[0.2, 0.19, 0.3993, 0.2]"
302,37.0,1.2407739067043189,[ 26.3   19.37 359.   159.  ],"[0.23, 0.21, 0.2835, 0.3462]"
303,4.0,1.5293222424405557,[ 28.16   2.86  23.   202.  ],"[0.24, 0.22, 0.3431, 0.2825]"
304,40.0,1.3146264183025833,[ 27.24 -13.82  18.   222.  ],"[0.3377, 0.3346, 0.2, 0.21]"
305,40.0,1.3684235282666493,[ 23.66 -29.68 164.   216.  ],"[0.3416, 0.3449, 0.21, 0.24]"
306,20.0,1.446195168487081,[ 17.84 -44.12  85.   183.  ],"[0.3349, 0.3501, 0.22, 0.24]"
307,0.0,1.5490318105807237,[ 10.35 -57.09  16.   124.  ],"[0.26, 0.23, 0.22, 0.24]"
308,0.0,1.4017857142857142,[  1.7  -68.85   0.    61.  ],"[0.21, 0.2, 0.2, 0.21]"
309,56.0,1.2742502857218048,[ 22.22  34.92 291.   123.  ],"[0.24, 0.21, 0.2923, 0.26]"
310,60.0,1.2769148718364005,[ 26.64  19.44  65.   147.  ],"[0.21, 0.2, 0.3254, 0.3247]"
311,60.0,1.2471500642670756,[ 28.51   2.86 274.   214.  ],"[0.24, 0.21, 0.2616, 0.2708]"
312,60.0,1.2323342156925159,[ 27.58 -13.9  276.   235.  ],"[0.2643, 0.2503, 0.21, 0.24]"
313,60.0,1.2876250514221765,[ 23.98 -29.83 275.   226.  ],"[0.2951, 0.2935, 0.21, 0.24]"
314,60.0,0.4100538737559969,[ 18.14 -44.32 256.   194.  ],"[0.3517, 0.3603, 0.21, 0.24]"
315,12.0,1.4836566486969287,[ 10.63 -57.31 269.   123.  ],"[0.3526, 0.2316, 0.25, 0.25]"
316,4.0,1.4632279233759746,[  1.96 -69.09 162.    80.  ],"[0.29, 0.25, 0.22, 0.23]"
317,15.0,-0.004354358022278626,[ 16.07  49.06 186.    57.  ],"[0.2, 0.2, 0.2, 0.4386]"
318,53.0,0.12300756626414527,[ 22.55  35.05 370.   105.  ],"[0.22, 0.2, 0.418, 0.32]"
319,60.0,1.3559004511185186,[ 26.99  19.51 454.   151.  ],"[0.26, 0.22, 0.3269, 0.3268]"
320,60.0,1.258532210969884,[ 28.86   2.85 287.   213.  ],"[0.24, 0.21, 0.2693, 0.2778]"
321,8.0,1.5739271464750837,[ 27.92 -13.99 281.   237.  ],"[0.2435, 0.3455, 0.3, 0.29]"
322,60.0,0.8274162177412051,[ 24.3  -29.98  25.   218.  ],"[0.2044, 0.1927, 0.2, 0.21]"
323,0.0,1.6447916666666669,[ 18.44 -44.51  16.   187.  ],"[0.3, 0.25, 0.24, 0.27]"
324,0.0,1.4395292207792207,[ 10.91 -57.54   0.    81.  ],"[0.22, 0.21, 0.2, 0.22]"
325,0.0,1.4139610389610389,[  2.22 -69.33   0.    66.  ],"[0.22, 0.2, 0.2, 0.21]"
326,48.0,1.3716547927413014,[ 22.89  35.18   4.   115.  ],"[0.22, 0.2, 0.2913, 0.24]"
327,60.0,-0.07124388853186153,[ 27.34  19.57  45.   161.  ],"[0.21, 0.2, 0.3727, 0.3779]"
328,60.0,1.373062287473708,[ 29.21   2.84 538.   180.  ],"[0.26, 0.22, 0.3383, 0.3499]"
329,61.0,1.1295921608246662,[ 28.27 -14.08 743.    97.  ],"[0.2959, 0.3028, 0.2, 0.21]"
330,60.0,1.3083968756679099,[ 24.63 -30.14 647.   120.  ],"[0.294, 0.2934, 0.22, 0.25]"
331,60.0,-0.10435555801267868,[ 18.75 -44.71 268.   193.  ],"[0.386, 0.3876, 0.21, 0.24]"
332,60.0,-0.1377481031367058,[ 11.19 -57.77 436.   123.  ],"[0.3877, 0.3979, 0.21, 0.23]"
333,4.0,1.5057024920497923,[  2.49 -69.58 229.    80.  ],"[0.31, 0.26, 0.23, 0.24]"
334,48.0,1.237847222222222,[23.23 35.31  0.   71.  ],"[0.21, 0.2, 0.2, 0.21]"
335,0.0,1.4751552795031058,[ 27.69  19.64   0.   108.  ],"[0.23, 0.21, 0.21, 0.23]"
336,0.0,1.5198863636363638,[ 29.57   2.82   0.   134.  ],"[0.24, 0.22, 0.22, 0.24]"
337,0.0,1.5386363636363636,[ 28.61 -14.18   0.   145.  ],"[0.25, 0.22, 0.22, 0.25]"
338,24.0,1.3124411754647842,[ 24.96 -30.3    0.   139.  ],"[0.2819, 0.3579, 0.2, 0.2]"
339,60.0,1.230405224461973,[ 19.05 -44.92  35.   183.  ],"[0.28, 0.2934, 0.2, 0.21]"
340,61.0,0.42298454469507085,[ 11.47 -58.    91.   155.  ],"[0.3432, 0.2038, 0.19, 0.19]"
341,4.0,1.4283685064935063,[  2.75 -69.83  98.    89.  ],"[0.27, 0.24, 0.22, 0.22]"
342,15.0,0.3443732530029464,[ 17.03  49.58 194.    46.  ],"[0.2, 0.2, 0.2, 0.3782]"
343,52.0,1.3329103846345225,[ 23.57  35.44 162.   143.  ],"[0.24, 0.21, 0.297, 0.29]"
344,40.0,1.3324322684179777,[ 28.05  19.7   85.   212.  ],"[0.23, 0.21, 0.3196, 0.3168]"
345,8.0,1.4582837301587301,[ 29.93   2.8   42.   210.  ],"[0.25, 0.24, 0.27, 0.252]"
346,50.0,1.291187170748506,[ 28.96 -14.28  19.   239.  ],"[0.3381, 0.22, 0.22, 0.26]"
347,24.0,1.2684908633241498,[ 25.29 -30.47  19.   230.  ],"[0.2298, 0.2887, 0.21, 0.22]"
348,22.0,1.2124874429623476,[ 19.35 -45.13  16.   195.  ],"[0.3251, 0.3387, 0.2, 0.2]"
349,0.0,1.557044631093544,[ 11.75 -58.24  11.   140.  ],"[0.27, 0.23, 0.22, 0.24]"
350,0.0,1.4139610389610389,[  3.01 -70.09   0.    72.  ],"[0.22, 0.2, 0.2, 0.21]"
351,48.0,1.385580356851022,[ 23.92  35.57  11.   122.  ],"[0.23, 0.2, 0.2956, 0.24]"
352,4.0,1.5533044113021974,[ 28.41  19.77  48.   169.  ],"[0.25, 0.24, 0.28, 0.3331]"
353,4.0,1.4746231841103754,[ 30.29   2.78  18.   224.  ],"[0.24, 0.23, 0.24, 0.2892]"
354,4.0,1.4654611412996814,[ 29.32 -14.39  19.   241.  ],"[0.2773, 0.23, 0.23, 0.25]"
355,20.0,1.2870250530688292,[ 25.62 -30.64  18.   232.  ],"[0.2847, 0.21, 0.21, 0.23]"
356,60.0,1.060515873015873,[ 19.66 -45.35  16.   198.  ],"[0.2, 0.2, 0.2, 0.21]"
357,0.0,1.452922077922078,[ 12.03 -58.49   0.    87.  ],"[0.22, 0.21, 0.21, 0.22]"
358,32.0,1.3457985765845397,[24.27 35.69  0.   76.  ],"[0.21, 0.2, 0.3017, 0.21]"
359,4.0,1.469466788248471,[ 28.77  19.82  21.   183.  ],"[0.23, 0.22, 0.23, 0.3345]"
360,0.0,1.6832367160092412,[ 30.66   2.75  18.   227.  ],"[0.29, 0.25, 0.26, 0.31]"
361,8.0,1.3189118251089231,[ 29.67 -14.5    0.   151.  ],"[0.2481, 0.21, 0.21, 0.21]"
362,24.0,1.1845689033189033,[ 25.95 -30.82  25.   231.  ],"[0.22, 0.21, 0.21, 0.22]"
363,19.0,1.1446383477633477,[ 19.97 -45.57   0.   123.  ],"[0.22, 0.2, 0.2, 0.22]"
364,0.0,1.452922077922078,[ 12.32 -58.73   0.    89.  ],"[0.22, 0.21, 0.21, 0.22]"
365,0.0,1.4395292207792207,[24.62 35.82  0.   78.  ],"[0.22, 0.2, 0.21, 0.22]"
366,0.0,1.4975208215697347,[ 29.14  19.88   0.   116.  ],"[0.23, 0.21, 0.22, 0.24]"
367,0.0,1.5292613636363637,[ 31.03   2.73   0.   142.  ],"[0.24, 0.22, 0.22, 0.25]"
368,0.0,1.5497529644268773,[ 30.03 -14.62   0.   153.  ],"[0.25, 0.22, 0.23, 0.25]"
369,0.0,1.5386363636363636,[ 26.28 -31.     0.   147.  ],"[0.25, 0.22, 0.22, 0.25]"
370,0.0,1.5198863636363638,[ 20.28 -45.8    0.   126.  ],"[0.24, 0.22, 0.22, 0.24]"
371,0.0,1.452922077922078,[ 12.6  -58.99   0.    91.  ],"[0.22, 0.21, 0.21, 0.22]"
372,33.0,0.8500678780284042,[24.98 35.95  0.   80.  ],"[0.21, 0.19, 0.2, 0.21]"
373,0.0,1.4975208215697347,[ 29.51  19.94   0.   118.  ],"[0.23, 0.21, 0.22, 0.24]"
374,0.0,1.5292613636363637,[ 31.4    2.69   0.   144.  ],"[0.24, 0.22, 0.22, 0.25]"
375,16.0,1.3779761904761907,[ 30.39 -14.74   0.   155.  ],"[0.24, 0.21, 0.21, 0.24]"
376,0.0,1.5386363636363636,[ 26.62 -31.19   0.   149.  ],"[0.25, 0.22, 0.22, 0.25]"
377,0.0,1.5198863636363638,[ 20.59 -46.03   0.   127.  ],"[0.24, 0.22, 0.22, 0.24]"
378,0.0,1.452922077922078,[ 12.89 -59.25   0.    92.  ],"[0.22, 0.21, 0.21, 0.22]"
379,0.0,1.4395292207792207,[25.34 36.07  0.   81.  ],"[0.22, 0.2, 0.21, 0.22]"
380,0.0,1.4975208215697347,[ 29.88  19.99   0.   119.  ],"[0.23, 0.21, 0.22, 0.24]"
381,0.0,1.5292613636363637,[ 31.78   2.66   0.   145.  ],"[0.24, 0.22, 0.22, 0.25]"
382,0.0,1.5497529644268773,[ 30.75 -14.86   0.   155.  ],"[0.25, 0.22, 0.23, 0.25]"
383,0.0,1.5386363636363636,[ 26.96 -31.38   0.   149.  ],"[0.25, 0.22, 0.22, 0.25]"
384,0.0,1.5198863636363638,[ 20.9  -46.27   0.   127.  ],"[0.24, 0.22, 0.22, 0.24]"
385,0.0,1.452922077922078,[ 13.17 -59.51   0.    92.  ],"[0.22, 0.21, 0.21, 0.22]"
386,0.0,1.5672348484848486,[ 25.71  36.19  24.   132.  ],"[0.24, 0.22, 0.24, 0.27]"
387,56.0,-0.32615275401577803,[ 30.26  20.04  18.   197.  ],"[0.21, 0.2, 0.2, 0.501]"
388,24.0,1.3983303693588045,[ 32.15   2.62 420.   218.  ],"[0.27, 0.24, 0.27, 0.3086]"
389,4.0,1.5581048809847398,[ 31.11 -14.99  90.   218.  ],"[0.28300000000000003, 0.26, 0.27, 0.28]"
390,4.0,1.4884664750153882,[ 27.3  -31.58  19.   247.  ],"[0.29600000000000004, 0.24, 0.23, 0.25]"
391,4.0,1.4679910748884535,[ 21.21 -46.51  17.   212.  ],"[0.3128, 0.23, 0.22, 0.24]"
392,12.0,1.3377860295208426,[ 13.46 -59.77  12.   156.  ],"[0.2889, 0.21, 0.21, 0.21]"
393,0.0,1.6399936061381073,[  4.61 -71.73  55.   102.  ],"[0.34, 0.25, 0.23, 0.25]"
394,0.0,1.4395292207792207,[26.08 36.32  0.   85.  ],"[0.22, 0.2, 0.21, 0.22]"
395,0.0,1.4975208215697347,[ 30.64  20.09   0.   123.  ],"[0.23, 0.21, 0.22, 0.24]"
396,0.0,1.5386363636363636,[ 32.53   2.58   0.   149.  ],"[0.25, 0.22, 0.22, 0.25]"
397,16.0,1.3901515151515151,[ 31.48 -15.12   0.   160.  ],"[0.24, 0.21, 0.22, 0.24]"
398,0.0,1.5386363636363636,[ 27.64 -31.78   0.   154.  ],"[0.25, 0.22, 0.22, 0.25]"
399,0.0,1.5198863636363638,[ 21.52 -46.76   0.   132.  ],"[0.24, 0.22, 0.22, 0.24]"
400,0.0,1.5379424883369057,[ 13.74 -60.05   0.    96.  ],"[0.3296, 0.21, 0.21, 0.22]"
401,0.0,1.4640386787125919,[  4.88 -72.02   3.    88.  ],"[0.23, 0.21, 0.21, 0.22]"
402,0.0,1.452922077922078,[26.45 36.44  0.   87.  ],"[0.22, 0.21, 0.21, 0.22]"
403,12.0,1.2957019308655537,[ 31.02  20.14   0.   125.  ],"[0.2, 0.2, 0.2, 0.2861]"
404,8.0,1.5080121491879694,[ 32.92   2.53  87.   209.  ],"[0.25, 0.24, 0.28, 0.3109]"
405,4.0,1.5973389202969466,[ 31.85 -15.26  44.   249.  ],"[0.3526, 0.26, 0.27, 0.28]"
406,9.0,1.332538567232779,[ 27.98 -31.99  44.   240.  ],"[0.2905, 0.26, 0.23, 0.23]"
407,8.0,1.500314830167457,[ 21.83 -47.01  39.   207.  ],"[0.3274, 0.27, 0.24, 0.24]"
408,0.0,1.7124046033712341,[ 14.03 -60.32  29.   155.  ],"[0.3229, 0.3, 0.25, 0.28]"
409,0.0,1.4640386787125919,[  5.15 -72.31   3.    91.  ],"[0.23, 0.21, 0.21, 0.22]"
410,14.0,-0.23221527409464165,[ 20.13  51.13 215.    99.  ],"[0.2, 0.2, 0.21, 0.4579]"
411,24.0,1.3749021208260341,[ 26.82  36.56 513.   114.  ],"[0.26, 0.23, 0.27, 0.3]"
412,61.0,0.42987063246351187,[ 31.41  20.19 620.   116.  ],"[0.21, 0.2, 0.2, 0.3876]"
413,60.0,1.2683016599240005,[ 33.3    2.48 663.   151.  ],"[0.27, 0.22, 0.22, 0.3055]"
414,12.0,1.5896006854420532,[ 32.22 -15.4  454.   232.  ],"[0.3078, 0.29, 0.32, 0.29]"
415,60.0,1.1776394000484616,[ 28.32 -32.2  174.   260.  ],"[0.2626, 0.21, 0.21, 0.23]"
416,29.0,0.4336252754697878,[ 22.14 -47.26 149.   233.  ],"[0.3731, 0.22, 0.2, 0.2]"
417,28.0,1.3287331585567865,[ 14.32 -60.6  355.   160.  ],"[0.3419, 0.25, 0.22, 0.23]"
418,48.0,0.14043421855921856,[  5.41 -72.61 128.   116.  ],"[0.39, 0.23, 0.22, 0.25]"
419,15.0,-0.21500138306089644,[ 20.49  51.3  225.   102.  ],"[0.2, 0.2, 0.21, 0.4562]"
420,24.0,1.3749021208260341,[ 27.2   36.68 521.   115.  ],"[0.26, 0.23, 0.27, 0.3]"
421,61.0,0.42522799608275197,[ 31.79  20.23 725.    94.  ],"[0.21, 0.2, 0.2, 0.389]"
422,30.0,1.1295591957255342,[ 33.69   2.43 680.   128.  ],"[0.2, 0.21, 0.25, 0.3429]"
423,60.0,1.2836166235197544,[ 32.59 -15.55 775.   110.  ],"[0.3272, 0.22, 0.23, 0.26]"
424,60.0,0.36640745007680486,[ 28.66 -32.42 778.   100.  ],"[0.37200000000000005, 0.22, 0.22, 0.25]"
425,60.0,0.024152074360943188,[ 22.45 -47.52 738.    94.  ],"[0.4279, 0.22, 0.22, 0.26]"
426,30.0,0.09282884634748029,[ 14.6  -60.88 660.    84.  ],"[0.4414, 0.27, 0.2, 0.2]"
427,0.0,1.6966823099986963,[  5.68 -72.91 386.    92.  ],"[0.2557, 0.3, 0.27, 0.3]"
428,0.0,1.4486607142857144,[ -3.84 -83.46  70.    41.  ],"[0.24, 0.21, 0.2, 0.21]"
429,14.0,0.045589805139251816,[ 20.85  51.47 197.   105.  ],"[0.2, 0.2, 0.21, 0.4156]"
430,9.0,1.3882865453095965,[ 27.58  36.8  319.   159.  ],"[0.24, 0.23, 0.33, 0.29]"
431,44.0,1.248089105689288,[ 32.18  20.27 284.   217.  ],"[0.24, 0.22, 0.23, 0.2777]"
432,14.0,1.3218196843990855,[ 34.08   2.37 144.   276.  ],"[0.22, 0.24, 0.29, 0.3135]"
433,28.0,1.3703150793385281,[ 32.96 -15.7  450.   242.  ],"[0.3449, 0.24, 0.24, 0.26]"
434,61.0,0.49783858410284265,[ 29.01 -32.64 650.   173.  ],"[0.3682, 0.2, 0.2, 0.2]"
435,60.0,0.038526775152928405,[ 22.77 -47.78 734.    96.  ],"[0.4227, 0.22, 0.22, 0.26]"
436,30.0,0.076888743081925,[ 14.89 -61.17 609.    99.  ],"[0.4477, 0.26, 0.2, 0.2]"
437,12.0,1.4350542765315493,[  5.95 -73.21 384.    94.  ],"[0.3025, 0.25, 0.22, 0.24]"
438,0.0,1.4486607142857144,[ -3.58 -83.74  69.    43.  ],"[0.24, 0.21, 0.2, 0.21]"
439,44.0,-0.24260796818186486,[ 21.21  51.64 238.   107.  ],"[0.21, 0.2, 0.2, 0.4623]"
440,24.0,1.3749021208260341,[ 27.96  36.92 537.   117.  ],"[0.26, 0.23, 0.27, 0.3]"
441,57.0,-0.3233610448683979,[ 32.58  20.31 736.    94.  ],"[0.22, 0.2, 0.21, 0.5661]"
442,30.0,0.493977018959074,[ 34.47   2.32 803.    93.  ],"[0.21, 0.21, 0.25, 0.3657]"
443,13.0,1.4411917561799368,[ 33.33 -15.85 848.    79.  ],"[0.3461, 0.27, 0.31, 0.25]"
444,31.0,0.4725035536602703,[ 29.35 -32.87 814.    93.  ],"[0.3752, 0.25, 0.2, 0.21]"
445,60.0,0.04217588198069927,[ 23.08 -48.05 769.    89.  ],"[0.4214, 0.22, 0.22, 0.26]"
446,53.0,-0.6021575831050866,[ 15.18 -61.46 650.    91.  ],"[0.7841, 0.24, 0.21, 0.22]"
447,12.0,1.4582955797911863,[  6.22 -73.52 394.    95.  ],"[0.3236, 0.25, 0.23, 0.24]"
448,0.0,1.4486607142857144,[ -3.32 -84.04  65.    48.  ],"[0.24, 0.21, 0.2, 0.21]"
449,12.0,0.45448256056808667,[21.58 51.81  0.   51.  ],"[0.19, 0.19, 0.19, 0.2954]"
450,4.0,1.486261247810161,[ 28.34  37.04  57.   142.  ],"[0.24, 0.23, 0.26, 0.28]"
451,30.0,0.4484384637412988,[ 32.97  20.35 440.   214.  ],"[0.2, 0.2, 0.24, 0.3783]"
452,31.0,1.0522097538756099,[ 34.86   2.25 670.   158.  ],"[0.2, 0.21, 0.24, 0.257]"
453,13.0,1.3671642208521697,[ 33.71 -16.01 214.   261.  ],"[0.3203, 0.25, 0.26, 0.24]"
454,29.0,1.1845331484754562,[ 29.7 -33.1 558.  211. ],"[0.3549, 0.24, 0.21, 0.22]"
455,46.0,-0.018152955695530576,[ 23.39 -48.32 669.   117.  ],"[0.4037, 0.21, 0.19, 0.2]"
456,60.0,0.008525409818066099,[ 15.46 -61.76 418.   168.  ],"[0.4337, 0.21, 0.21, 0.23]"
457,12.0,1.4581880808977083,[  6.48 -73.83 430.    84.  ],"[0.3234, 0.25, 0.23, 0.24]"
458,0.0,1.460836038961039,[ -3.07 -84.35  66.    50.  ],"[0.24, 0.21, 0.2, 0.22]"
459,8.0,1.3894077208683953,[ 21.95  51.98 117.   110.  ],"[0.22, 0.21, 0.22, 0.3115]"
460,0.0,1.5951669254658387,[ 28.73  37.15  17.   160.  ],"[0.25, 0.23, 0.24, 0.28]"
461,22.0,1.137649789823703,[ 33.37  20.39 132.   243.  ],"[0.22, 0.21, 0.23, 0.27]"
462,0.0,1.5799764466229549,[ 35.25   2.19   0.   164.  ],"[0.25, 0.23, 0.23, 0.2732]"
463,7.0,1.1470734126984128,[ 34.08 -16.17   1.   174.  ],"[0.21, 0.21, 0.21, 0.21]"
464,0.0,1.5695234113712377,[ 30.04 -33.33   0.   167.  ],"[0.26, 0.23, 0.23, 0.25]"
465,0.0,1.5292613636363634,[ 23.71 -48.6    0.   144.  ],"[0.25, 0.22, 0.22, 0.24]"
466,0.0,1.4751552795031058,[ 15.75 -62.05   0.   108.  ],"[0.23, 0.21, 0.21, 0.23]"
467,0.0,1.4017857142857142,[  6.75 -74.15   0.    63.  ],"[0.21, 0.2, 0.2, 0.21]"
468,12.0,1.2936184666083554,[22.32 52.15  4.   91.  ],"[0.2, 0.2, 0.2, 0.2831]"
469,4.0,1.4788207716196848,[ 29.11  37.27  41.   155.  ],"[0.24, 0.23, 0.26, 0.27]"
470,4.0,1.5739506600825588,[ 33.77  20.42  57.   209.  ],"[0.26, 0.24, 0.29, 0.3434]"
471,4.0,1.5022784542878937,[ 35.65   2.12  20.   270.  ],"[0.25, 0.23, 0.24, 0.3192]"
472,8.0,1.4744851059900808,[ 34.46 -16.34  25.   285.  ],"[0.3485, 0.23, 0.24, 0.24]"
473,12.0,1.5398036206612051,[ 30.39 -33.57 111.   319.  ],"[0.3167, 0.29, 0.26, 0.27]"
474,12.0,1.5292191997592481,[ 24.02 -48.88 154.   251.  ],"[0.2884, 0.33, 0.25, 0.26]"
475,12.0,1.5017497474788601,[ 16.04 -62.35 152.   184.  ],"[0.3485, 0.29, 0.23, 0.24]"
476,4.0,1.4640431407672787,[  7.02 -74.46 144.   131.  ],"[0.29, 0.24, 0.22, 0.24]"
477,0.0,1.4640386787125919,[22.7  52.32  4.   93.  ],"[0.22, 0.21, 0.21, 0.23]"
478,4.0,1.2842261904761905,[ 29.5   37.38   0.   103.  ],"[0.21, 0.2, 0.2, 0.21]"
479,0.0,1.5292613636363637,[ 34.17  20.46   0.   142.  ],"[0.24, 0.22, 0.22, 0.25]"
